TEXT_ID	CONTENT	Comment
507551	困难与恐惧，无法阻拦探求未知的心	
507552	困难与恐惧，无法阻拦探求未知的心	
507553	困难与恐惧，无法阻拦探求未知的心	
507554	困难与恐惧，无法阻拦探求未知的心	
507555	困难与恐惧，无法阻拦探求未知的心	
507556	困难与恐惧，无法阻拦探求未知的心	
507557	困难与恐惧，无法阻拦探求未知的心	
507558	困难与恐惧，无法阻拦探求未知的心	
507559	困难与恐惧，无法阻拦探求未知的心	
507560	困难与恐惧，无法阻拦探求未知的心	
507561	困难与恐惧，无法阻拦探求未知的心	
507562	困难与恐惧，无法阻拦探求未知的心	
507563	困难与恐惧，无法阻拦探求未知的心	
507564	在那里，蕴含着比宇宙还要强大的力量	
507565	在那里，蕴含着比宇宙还要强大的力量	
507566	在那里，蕴含着比宇宙还要强大的力量	
507567	在那里，蕴含着比宇宙还要强大的力量	
507568	在那里，蕴含着比宇宙还要强大的力量	
507569	在那里，蕴含着比宇宙还要强大的力量	
507570	身处于何地，真正的不灭就在心中	
507571	身处于何地，真正的不灭就在心中	
507572	身处于何地，真正的不灭就在心中	
507573	身处于何地，真正的不灭就在心中	
507574	阻断区域	
507575	传输区域	
507576	解构区域	
507577	侵蚀区域	
507578	核心阶段	
507579	深层阶段	
507580	区域解析·阻断	
507581	通关<color=#FF9700>「<textmap=507509>」</color>完成解析	
507582	区域解析·传输	
507583	通关<color=#FF9700>「<textmap=507515>」</color>完成解析	
507584	区域解析·解构	
507585	通关<color=#FF9700>「<textmap=507521>」</color>完成解析	
507586	区域解析·侵蚀	
507587	通关<color=#FF9700>「<textmap=507527>」</color>完成解析	
507588	通关<color=#FF9700>「<textmap=507535>」</color>后解锁	
507589	#2秒内通关	
507590	生命值不低于#2%	
507591	使用不同的武器类型击败3只打桩机	
507592	被击数不超过#2	
507593	被击数不超过#2	
507594	使用开关不超过#3次	
507595	最大连击不低于#2	
507596	最大连击不低于#2	
507597	任意武器弹药量不低于#2%	
507598	最大连击不低于#2	
507599	最大连击不低于#2	
507600	使用与属性护盾不同属性击败四骑士	
507601	#2秒内通关	
507602	#2秒内通关	
507603	击败5只泰坦娘	
507604	#2秒内通关	
507605	#2秒内通关	
507606	被击数不超过#2	
507607	被击数不超过#2	
507608	被击数不超过#2	
507609	被击数不超过#2	
507610	被击数不超过#2	
507611	被击数不超过#2	
507612	被击数不超过#2	
507613	同时击败3只碎石大师	
507614	背后击败3只碎石大师	
507615	放走全部警察娘	
507616	被击数不超过#2	
507617	被击数不超过#2	
507618	被击数不超过#2	
507619	阻断-1	
507620	传输-1	
507621	解构-1	
507622	侵蚀-1	
507623	集星-1	
507624	集星-2	
507625	在猫咪总动员中完善技能图鉴，可获得完整体验	
507626	幻海关卡	
507627	对属性护盾造成错误伤害时，会受到负面效果	
507628	武器大师	
507629	最优路径	
507630	属性精通	
507631	争分夺秒	
507632	迅捷如风	
507633	暗影袭击	
507634	仁者之心	
507635	前往米梅的缝纫社，或许在那里能得到一些情报吧。	
507636	<textmap=507635>#n#n作为和米梅朝夕相处的同社社员，或许她们也能知道一些关于事件的信息。	
507637	前往二楼的模型社，或许在那里能得到一些情报。	
507638	<textmap=507637>#n#n寻找机会，向模型社同学问问有没有关于此次事件的线索。	
507639	必须要完成这个模型游戏，才能撬开模型社同学的嘴巴……唔，事到如今，也只能试一试了。再听听她们的说明：“选择场地内的恐龙模型，选中的恐龙会被退场，与之相邻格子的恐龙则会改变之前的出场、退场状态~限定操作步数内让全部恐龙退场，就算你成功啦！”#nok，那就来试试看吧！	
507640	<textmap=507639>#n#n要在剩余的步数里消除所有恐龙才能成功……得抓紧机会了。	
507641	前往二楼的锻造社，或许在那里能得到一些情报。	
507642	<textmap=507641>#n#n寻找机会，向锻造社同学问问有没有关于此次事件的线索。	
507643	前往二楼的锻造社，或许在那里能得到一些情报。	
507644	<textmap=507643>#n#n寻找机会，向锻造社同学问问有没有关于此次事件的线索。	
507645	既然米梅提到了“锻造社”，或许那里会有更多线索吧？应该去看看。	
507646	<textmap=507645>#n#n“阿贝利希”……需要向锻造社同学好好打听一下这个名字，说不定她就是与真相息息相关之的那个人。	
507647	前往自习室，找到希露的同班同学天亦葵，或许她会知道更多相关的情报。	
507648	<textmap=507647>#n#n面对天亦葵，就这次委托的情况向她提问吧。	
507649	米梅的口述	
507650	浅绿色的布条	
507651	校庆文件	
507652	通话记录	
507653	紫色的身影	
507654	学生会的近况	
507655	米梅的创作习惯	
507656	两人的关系	
507657	获得线索「米梅的口述」	
507658	获得线索「浅绿色的布条」	
507659	获得线索「浅绿色的布条·新」	
507660	获得线索「浅绿色的布条·解」	
507661	获得线索「桌面上的校庆文件」	
507662	获得线索「座机的通话记录」	
507663	获得线索「紫色的身影」	
507664	获得线索「学生会的近况」	
507665	获得线索「米梅的创作习惯」	
507666	获得线索「两人的关系】	
507667	通过米梅的述说，你们知道了她的设计图丢失的事实，并接下了她的委托。为了得到事件相关的线索，首先需要前往学生会办公室进行调查。	
507668	夹在沙发边箱子里的浅绿色布条，会不会与事件相关呢？	
507669	<textmap=507668>#n#n“阿贝利希”、“锻造社”——因为米梅口中出现的这几个名字，新的谜团也随之出现。	
507670	夹在沙发边箱子里的浅绿色布条，会不会与事件相关呢？#n“阿贝利希”、“锻造社”——因为米梅口中出现的这几个名字，新的谜团也随之出现。真相到底为何？既然这样，或许需要前往锻造社进行进一步调查。#n#n从锻造社同学口中，你们得知昨天阿贝利希同学居然来了学校，而且还径直上了三楼。莫非她就是那个“犯人”么？不，还不能下定论，需要进一步的证据——无论是推翻阿贝利希同学嫌疑的证据，还是会将之盖棺定论的证据……	
507671	根据校庆文件，这次的道具供应小组包括缝纫社、模型社和锻造社，而它们都在二楼的部室里。为了解决这次的事件，或许也要去它们那里走一趟。	
507672	学生会的办公桌上，座机里过去一周里有着好几通未接来电，而这个电话的主人还在更遥远的过去和这个办公室的同学有过交流……莫非这其中存在某种联系么？	
507673	根据天亦葵同学的说法，她昨天下午曾在教学楼下看到了一个小小的紫色身影……到底会是谁呢？	
507674	原来米梅设计图丢失的那间办公室，竟是索尔副会长的办公室，而她则因为身体欠佳住院了……怪不得能空出来，给米梅一个独处的空间。	
507675	从缝纫社同学那里得知了米梅的性格和怪癖——一旦陷入创作的狂热，便会忽视外部世界，专心投注于灵感的显现中。或许这也是她能设计出那么好看的衣服，但又会在这一次丢失设计图的原因吧。	
507676	从锻造社同学那里得知了米梅和阿贝利希同学的关系——明明是姐妹的她们，却因为个人的志向而分道扬镳，并对对方的爱好而大加指责……难道说，这次的事件正是这种关系的延续么？	
507677	一层	
507678	文学社	
507679	异闻同好会	
507680	手工社	
507681	解谜社（前）	
507682	二层	
507683	缝纫社	
507684	模型社	
507685	锻造社	
507686	新闻社	
507687	三层	
507688	图书室	
507689	自习室	
507690	讨论室	
507691	学生会办公室	
507692	一层走廊	
507693	二层走廊	
507694	三层走廊	
507695	这里是文学社。	
507696	这里是异闻同好会。	
507697	这里是手工社。	
507698	这里是文学社后门。	
507699	这里是异闻同好会后门。	
507700	这里是手工社后门。	
507701	敌人情报	
507702	精英技能	
507703	挑战时间	
507704	最大连击	
507705	受击次数	
507706	主题模式	
507707	追踪任务	
507708	已完成	
507709	进行中	
507710	当前奖励	
507711	战况	
507712	任务	
507713	地图	
507714	背包	
507715	情报	
507716	追踪中…	
507717	任务可获得	
507718	选择确定后，将恢复上一次退出或保存的任务进度	
507719	重置进度	
507720	选择确定，将重置本关卡内的任务进度	
507721	……	
507722	这里是缝纫社。	
507723	这里是模型社。	
507724	这里是锻造社。	
507725	这里是新闻社。	
507726	这里是缝纫社后门。	
507727	模型社后门堵住了。	
507728	这里是锻造社后门。	
507729	这里是图书室。	
507730	似乎有人在自习。	
507731	这里是讨论室。	
507732	办公室门锁上了。	
507733	这里是图书室后门。	
507734	自习室后门坏掉了。	
507735	这里是讨论室后门。	
507736	书柜	
507737	书架	
507738	电话	
507739	电脑	
507740	桌面	
507741	文件	
507742	沙发	
507743	布条	
507744	这是个书柜	
507745	这是个书架	
507746	这是个电话	
507747	这是台电脑	
507748	这里有文件	
507749	这里有很多文件	
507750	这里有沙发	
507751	希露	
507752	普西芬妮	
507753	米梅	
507754	学生会同学	
507755	天亦葵	
507756	缝纫社同学	
507757	模型社同学	
507758	锻造社同学	
507759	希露：	
507760	普西芬妮：	
507761	米梅：	
507762	调查开始	
507763	调查完成	
507764	挑战失败	
507765	前往三楼的学生会办公室，调查“设计图遗失事件”的相关线索。	
507766	调查一下这层楼的学生会办公室，看看里面有没有相关线索。	
507767	找到进入办公室的办法。	
507768	办公室还得调查一下。	
507769	怎么办	
507770	（在门口等等看）	
507771	（去找找学生会的同学）	
507772	学生会同学A应该不会离开太久	
507773	再等待一些时间吧……	
507774	记得学生会同学B经常在自习室待着	
507775	（去找找自习室的同学）	
507776	有什么事找学生会吗	
507777	（说明原委）	
507778	好的，离开时记得关门	
507779	（获得了开门的钥匙）	
507780	你们有什么事吗	
507781	想进办公室调查	
507782	好的，给你钥匙，离开时记得关门	
507783	（获得了开门的钥匙）	
507784	有什么想问的吗	
507785	（询问学生会的近况）	
507786	（询问事件的相关情况）	
507787	没有，谢谢。	
507788	喵喵喵喵喵喵喵喵喵喵喵喵	
507789	希露你怎么看	
507790	（分析线索）	
507791	（回复米梅）	
507792	（再问问学生会）	
507793	（再找找线索）	
507794	米梅应该还在手工社门口等着	
507795	回去找米梅。	
507796	记得学生会同学B经常在自习室待着	
507797	去自习室看看。	
507798	准备从哪一条入手呢？	
507799	「校庆文件」	
507800	「通话记录」	
507801	「浅绿布条」	
507802	分析	
507803	去缝纫社看看。	
507804	去锻造社看看。	
507805	去模型社看看。	
507806	（几个地点都去过了）	
507807	唔……再看看其他线索……	
507808	分析	
507809	唔……	
507810	分析	
507811	完成	
507812	邂逅日	
507813	设计图之谜	
507814	谜题击破	
507815	BONUS-1	
507816	邀约日	
507817	化妆品之窃	
507818	最后的恶	
507819	BONUS-2	
507820	离别日	
507821	委托的传承	
507822	解谜的力量	
507823	重回日	
507824	不同的道路	
507825	BONUS-3	
507826	1-1	
507827	1-2	
507828	1-3	
507829	BONUS-1	
507830	2-1	
507831	2-2	
507832	2-3	
507833	BONUS-2	
507834	3-1	
507835	3-2	
507836	3-3	
507837	3-4	
507838	3-5	
507839	BONUS-3	
507840	「学生会的近况」	
507841	分析	
507842	唔……	
507843	分析	
507844	去锻造社看看。	
507845	分析	
507846	再去锻造社看看。	
507847	分析	
507848	找到最后的“百分之一”。	
507849	进一步分析	
507850	果然是这样啊。	
507851	根据提示推进调查~#n可在#(暂停-任务#)中查看调查进度。	
507852	有什么事吗	
507853	想问下…	
507854	选择场地内的恐龙模型，选中的恐龙会被退场，与之相邻格子的恐龙则会改变之前的出场、退场状态~限定操作步数内让全部恐龙退场，就算你成功啦！	
507855	唔…...我试试……	
507856	要放弃吗	
507857	放弃……	
507858	不放弃！	
507859	优先选择右上方的恐龙看看？	
507860	再来一次！	
507861	模型社同学：	
507862	成功通过了！	
507863	干得不错嘛，过几天再来体验吧！	
507864	我们会尽力找到设计图的——	
507865	请问社长的设计图找到了吗？	
507866	缝纫社同学：	
507867	有什么事吗	
507868	（说明原委）	
507869	唔，确实在给学生会帮忙，但对事件没有头绪	
507870	不好意思，打扰了。	
507871	锻造社同学：	
507872	锻造之魂，就是火与铁！	
507873	（得到了重要的线索）	
507874	阿贝利希是我们最好的社长！	
507875	挑战开始	
507876	挑战成功	
507877	去调查事件吧。	
507878	去学生会办公室看看。	
507879	（试着把门撞开）	
507880	稍微等了一段时间	
507881	数学题做起来比看小说还有意思！	
507882	天亦葵：	
507883	（获得了浅绿色布条）	
507884	（获知了桌面情况和文件堆信息）	
507885	（获得了学生会办公室座机的通话记录）	
507886	上面放着一些书，和书柜里的小说种类相同。	
507887	看起来有很多乱涂乱画的痕迹。	
507888	没什么有用的发现。	
507889	没什么有用的发现。	
507890	办公室调查完毕，里面应该没有其他线索了。	
507891	白板	
507892	杂物箱	
507893	杂物箱	
507894	（制定下一步的行动计划）	
507895	继续去探索真相。	
507896	去掀开事件的终幕吧。	
507897	从一楼离开社团楼吧。	
507898	从左侧离开社团楼吧。	
507899	事件尚未解决，需要继续探索。	
507900	恐龙模型（蓝）	
507901	恐龙模型（绿）	
507902	第3节：颠覆	
507903	收集线索	
507904	和希露分析线索	
507905	收集线索	
507906	和希露分析线索	
507907	最终对峙	
507908	再与希露谈谈	
507909	被抓住的艾尔瓦加尔同学，手提包里有着这家店未开封的新化妆品……莫非她真的实施了偷盗行为么？不管怎么样，还需要更多的线索来佐证。	
507910	<textmap=507909>#n#n同学的证词，路人的述说、店员的斥责、还有柜上的物证……一切地一切，都指向了艾尔瓦加尔。	
507911	<textmap=507910>#n#n证实艾尔瓦加尔无罪的希望越来越渺小，尽管如此，希露仍强烈地相信着。	
507912	虽然希望渺茫，却还是要努力去证实，去寻找更多的线索，发掘真相吧。	
507913	<textmap=507912>#n#n柜台上的化妆品陈列怪异、前台的排班表初露端倪，还有更衣室前店员的奇怪表现……一丝曙光浮现了出来。	
507914	<textmap=507913>#n#n决定性的线索即将浮出水面，接下来，就是盛大的颠覆。	
507915	使无辜者免于受难，有罪者难逃惩罚，这便是侦探的天职。现在，是该履行这一天职的时候了。	
507916	<textmap=507915>#n#n故事即将谢幕，所有人得到了最好的安排。	
507917	<textmap=507916>#n#n但是……似乎还有某种奇怪的气息，隐藏在氛围中。	
507918	手提包里的化妆品	
507919	关于艾尔瓦加尔	
507920	同学的证言	
507921	奇怪图画	
507922	排班表	
507923	更衣室的秘密	
507924	获得线索「手提包里的化妆品·1」	
507925	获得线索「手提包里的化妆品·1」	
507926	获得线索「手提包里化妆品·3」	
507927	获得线索「关于艾尔瓦加尔·1」	
507928	获得线索「关于艾尔瓦加尔·2」	
507929	获得线索「同学的证言」	
507930	获得线索「奇怪图画·1」	
507931	获得线索「奇怪图画·2」	
507932	获得线索「排班表·1」	
507933	获得线索「排班表·2」	
507934	获得线索「更衣室的秘密」	
507935	据店员所说，手提包里的化妆品是艾尔瓦加尔从柜台上偷走的……果真如此吗？	
507936	<textmap=507935>#n#n根据查验，手提包里的化妆品和柜台上陈列的一致……难道艾尔瓦加尔真是犯人吗？	
507937	<textmap=507936>#n#n陈列的样式、显示“售罄”的纸片……疑点越来越多，原本坚实的证据，似乎已经遍布条条裂缝。	
507938	据他人所说，艾尔瓦加尔是远近闻名的不良，即使做出偷窃的事情也不会让人意外……唔……	
507939	<textmap=507938>#n#n家庭离异又重组，最近还被人上门泼油漆……虽然穿着一身名牌却做出偷盗行为，难道说，是因为艾尔瓦加尔的心理压力太大了么？	
507940	“像艾尔瓦加尔这种惯于破坏学校和班级声誉的家伙，就该流放到一毛不值的不良学校里去！”	
507941	为了发泄自己的心情，艾尔瓦加尔竟然在校宣传栏上乱涂乱画……这样一来，即使被惩罚也是理所应当的吧？	
507942	<textmap=507941>#n#n没想到……那些被描画出来的奇怪图块，竟然有着这样的缘由……“SOS”么？	
507943	奇怪的排班表，还有上面的工作时间……难道这也与这次的事件息息相关？	
507944	<textmap=507943>#n#n时间的排列组合，还有其他的线索的佐证……就用这个作为抵达真相的木筏吧！	
507945	门上的痕迹，还有里面奇怪的潮气——莫非这个更衣室里，隐藏着什么秘密么？	
507946	希露：	
507947	店员：	
507948	路人：	
507949	爱尔嘉：	
507950	普西芬妮：	
507951	更衣室	
507952	服装柜	
507953	化妆品柜	
507954	排班表	
507955	洗手间	
507956	里面有人在上厕所。	
507957	好像没什么东西。	
507958	好像没什么东西。	
507959	呜……好可爱的衣服。	
507960	下一次我们也来买一件吧。	
507961	这里好像没什么跟事件相关的线索。	
507962	上面好多化妆品……	
507963	好像没有其他东西。	
507964	Loop33留	
507965	手提包的东西……就是从这里面拿的吗？	
507966	Loop35留	
507967	这些化妆品未必被盗走了……	
507968	这个化妆品柜……还真是引起了好大的事件啊。	
507969	好像没发现什么。	
507970	Loop42留	
507971	排班表上面的东西……似乎与案件存在着一些关联。	
507972	不知道排班表上面的其他名字会是什么样的人……	
507973	更衣室好像锁着……	
507974	Loop52留	
507975	这个更衣室，好像隐藏着什么秘密……	
507976	没想到这个地方居然有着这么黑暗的过去……	
507977	Loop61留	
507978	Loop62留	
507979	Loop63留	
507980	Loop64留	
507981	Loop71留	
507982	Loop72留	
507983	Loop73留	
507984	Loop74留	
507985	Loop81留	
507986	真是不学好的孩子！	
507987	居然偷到我们这里来了！	
507988	Loop84留	
507989	Loop91留	
507990	Loop92留	
507991	艾、艾尔瓦加尔学姐真的偷了东西么……	
507992	Loop94留	
507993	Loop95留	
507994	不……我还是不想相信……	
507995	Loop97留	
507996	果然……这一切都是她们做的！	
507997	Loop99留	
507998	不愧是普西芬妮学姐，我就知道学姐能找出真相！#n我们和艾尔瓦加尔学姐一起往右边的商场再逛逛吧——	
507999	Loop101留（结尾无选项）	
508000	Loop102留（结尾无选项）	
508001	希露	
508002	店员	
508003	路人	
508004	围观学生	
508005	书店	
508006	礼品店	
508007	围观顾客：	
508008	清理垃圾	
508009	里面陈列着好多书……以后有时间进去看看吧。	
508010	摆着很多精致的小礼品呢。	
508011	咦……居然有人在翻垃圾桶吗……	
508012	里面不会有什么东西吧……	
508013	被这么多人盯着，感觉好羞耻……	
508014	第1节：罪与否	
508015	第2节：疑点骤生	
508016	路人	
508017	爱尔嘉	
508018	戴蒙斯	
508019	路人：	
508020	围观学生：	
508021	戴蒙斯：	
508022	真是世风日下啊，学生都跑出来偷东西了……	
508023	怪不得会偷东西，原来是家喻户晓的不良少女啊。	
508024	身为教育专家，我要好好教育一下现在的孩子！	
508025	唔……	
508026	看来我还有一些地方需要学习啊。	
508027	哼，真是不知廉耻！	
508028	艾尔瓦加尔这家伙什么都做得出来！	
508029	果然像她这种外部生就不该来我们学校！	
508030	我……我才不要被抓走……	
508031	怎、怎么回事……	
508032	挑战时间	
508033	受击次数	
508034	最大连击	
508035	本次积分	
508036	特殊计数	
508037	战斗结算	
508038	最高得分：	
508039	敌人受伤大幅#(降低#)	
508040	角色移速上限受到限制	
508041	角色移速上下限受到限制	
508042	角色全伤害大幅#(提升#)	
508043	角色物理伤害大幅#(提升#)	
508044	角色冰属性伤害大幅#(提升#)	
508045	角色火属性伤害大幅#(提升#)	
508046	角色电属性伤害大幅#(提升#)	
508047	角色能量属性伤害大幅#(提升#)	
508048	角色毒属性伤害大幅#(提升#)	
508049	她们之间的相遇，让废弃的解谜社重新绽放光芒；手工社里的“银之解谜人”，再度活跃于巴比伦学园。	
508050	神秘的“设计图丢失事件”，到底缘由为何？一步步前行，依靠自己的努力解开真相吧。	
508051	在巴比伦学园的广场，两人遇见了愤愤不平的米梅。与此同时，还有神秘的她……	
508052	少女之间的相遇，迸发出惊人的力量。关于往事的回忆，至今仍在心头延续。	
508053	这天，两人来到商店街前，准备去往附近最大的商场——“希罗可达”中心……	
508054	突然出现的“化妆品失窃”事件，还有同为巴比伦学园学生的嫌疑人……真相到底为何呢？	
508055	一切了结，这次的事件完美收尾。但就在一段时间以后，学园的天台之上，普西芬妮静静等待着某人……	
508056	罪恶在温柔的氛围中蔓延，天真茁生于污泥之中。她回想着过去的故事，心中激起沉重的情绪。	
508057	普西芬妮的离开，让希露的心中蒙上了阴影。然而与此同时，她也开始朝着一个新的方向前进……	
508058	代替普西芬妮完成委托的希露，决定去一个个社团解决，然而等待她的却是……	
508059	拿着那枚“银之解谜人”的徽章，少女以新的“银之解谜人”的姿态出现在了学园里。	
508060	普西芬妮回归学园，听到了令她意外的消息。原本怯弱的希露，在为他人解决委托的道路上不断前行。	
508061	最后的故事，所有的记忆，全部汇总到了一起。天台之上，真相得到了告解。	
508062	离别，还有重聚。想要帮助他人，除了解谜，也许还有其他的办法。	
508063	看起来关键性的线索都已到手，该去找戴蒙斯先生再谈谈了。	
508064	拾取货物	
508065	补充货物	
508066	拾取货物	
508067	运送货物至目标点	
508068	货物完整度：90%	
508069	货物完整度：80%	
508070	货物完整度：70%	
508071	货物完整度：60%	
508072	货物完整度：50%	
508073	货物完整度：40%	
508074	货物完整度：30%	
508075	货物完整度：20%	
508076	货物完整度：10%	
508077	货物已破损，请重新拾取	
508078	货物补充完毕！	
508079	大厅	
508080	装甲室	
508081	驾驶舱	
508082	温室	
508083	动力室	
508084	装甲室通道	
508085	装甲室通道	
508086	中部通道	
508087	动力室通道	
508088	大厅前舱室	
508089	上层连接舱	
508090	中层连接舱	
508091	下层连接舱	
508092	下层发射舱	
508093	下层仓库	
508094	剧情任务	
508095	第一节	
508096	第二节	
508097	第三节	
508098	第四节	
508099	和队友对话	
508100	和博士对话	
508101	前往装甲室	
508102	检查装甲	
508103	到大厅集合	
508104	前往驾驶舱	
508105	表达决心	
508106	前往下层发射舱	
508107	清理敌人	
508108	返回大厅	
508109	返回大厅	
508110	去月球的航程很是漫长，每个人都有各自的内心想法。#n途中，芽衣的眼前一闪而过了某种幻觉。应该和大家说一说吗……？	
508111	<textmap=508110>#n#n博士找芽衣有什么事情的样子，不过看她的脸……是从忙碌的工作中解脱出来的爽快表情！	
508112	<textmap=508111>	
508113	飞船被崩坏生物入侵了？很难想象有能够跨越宇宙真空入侵飞船的敌人……总之，去装甲室查看一下情况！	
508114	<textmap=508113>#n抵达了装甲室，看起来没有被入侵的样子。希望她们四人的宇航服没有损毁。	
508115	<textmap=508135>#n芽衣陷入了幻觉，某种意志控制了芽衣，企图让她掐死自己，幸好九霄及时阻止。为了确保每个人的安全，布洛妮娅让大家到大厅集合。	
508116	<textmap=508115>	
508117	博士在驾驶舱，没有回应……快去查看情况，千万不能让博士出事！	
508118	博士只是睡着了，没有生命危险。她们发现了造成幻觉的罪魁祸首：由月球产生的现实扭曲力场。应对的办法勉勉强强，还必须透支在月球的行动能力。如果没有清醒的意识……又该如何规划行动？与此同时，地球遭到了意志联体的大规模攻击。地狱般的景象，令她们无法做出返程的决定。	
508119	<textmap=508118>#n为了带回希望，众人决定前进。幻觉攻击令她们举步维艰，一种从未见过的崩坏生物——意志衍生体正在入侵飞船……最糟糕的是，身为律者的芽衣，她的心智正遭受着前所未有的幻觉冲击。	
508120	意志衍生体寄生了崩坏隔离力场发射器，在飞船外的力场失效之前，除掉它们，并重启发射器。	
508121	<textmap=508120>#n#n任务完成……了吗？幻觉和现实混在了一起，芽衣已经无法判断自己是不是幻觉中，其他人是不是幻觉中。#n但她可以肯定的是，现在的情况正急转直下！	
508122	<textmap=508121>	
508123	<textmap=508121>	
508124	布洛妮娅	
508125	希儿	
508126	杏	
508127	九霄	
508128	博士	
508129	宁蒂	
508130	检查装甲	
508131	检查装甲	
508132	检查装甲	
508133	检查装甲	
508134	琪亚娜？	
508135	<textmap=508114>#n琪亚娜不可能出现在飞船里……但毫无疑问，芽衣听到了琪亚娜的声音。究竟是……	
508136	开启	
508137	关闭	
508138	激活	
508139	大型崩坏生物	
508140	补充弹药	
508141	芽衣：	
508142	布洛妮娅：	
508143	希儿：	
508144	杏：	
508145	九霄：	
508146	博士：	
508147	宁蒂：	
508148	过来一下，芽衣！	
508149	小心，芽衣，这些敌人神出鬼没的。	
508150	我不会大意的。	
508151	喵喵喵喵喵喵	
508152	身体好重……为什么？	
508153	是敌人，从哪入侵的？	
508154	喵喵喵喵喵喵	
508155	这是宁蒂的宇航服，可以刺激人的身体机能，完好无损。 	
508156	杏的宇航服，有着极强的推进能力，完好无损。	
508157	希儿的宇航服装有大范围物质探测器，完好无损。	
508158	布洛妮娅的宇航服搭载了火力支援，完好无损。	
508159	喵喵喵喵喵喵	
508160	走这边，芽衣，快！	
508161	喵喵喵喵喵喵	
508162	喵喵喵喵喵喵	
508163	里面的设备在给整艘飞船供氧。	
508164	喵喵喵喵喵喵	
508165	你说……我们现在在幻觉中吗？ 	
508166	检修设备	
508167	返回	
508168	喵喵喵喵喵喵	
508169	和幻觉对抗，举步维艰……头疼……	
508170	能帮上忙真是太好了，希儿会继续加油的。	
508171	烦死了！海藻头，我要砍爆一切！	
508172	敌人入侵飞船的时间也太好了，就像一直看着我们的行动。	
508173	你怎么知道自己不在幻觉中？	
508174	呃……（吸口水）早就过了睡觉时间……	
508175	辉煌盟约号	
508176	离开	
508177	小心！在#(「水潭」#)上停留一定时间，会被传送回起点。#n使用杏的#(时间停止#)能力，可以使「水潭」暂时失活。	
508178	#(「卵」#)会阻碍前进，使用希儿的#(量子移动#)能力可以通过并破坏小型「卵」。	
508179	模块式组件箱	
508180	时间停止能力提升了	
508181	量子移动能力提升了，可以破坏大型「卵」	
508182	第一节	
508183	调查前方路径	
508184	前往辉煌盟约号	
508185	获取运行库模块	
508186	进入辉煌盟约号	
508187	众人虽然成功抵达了月球，但损失了飞船和所有物资。眼下她们必须尽快前往辉煌盟约号，用它带博士和宁蒂回家。#n月球表面出现了大片的“水潭”和“卵”，是她们从未见过的崩坏异象。想要突破它们对路径的封锁，必须仰赖希儿和杏的能力。	
508188	她们抵达了辉煌盟约号附近，发现芙洛拉已经疯了。比起这种事情，眼下还是尽快进入辉煌盟约号吧。	
508189	辉煌盟约号的操作系统被人为锁死了，破解它很简单，但是飞船本身被物理移除了两个运行库模块。信号显示它们被弃置在附近，找到它们！	
508190	布洛妮娅和九霄提前进入了辉煌盟约号，不知道她们在里面发现了什么。#n眼下，我们必须尽快和她们汇合。	
508191	<textmap=508190>	
508192	喵喵喵喵喵喵	
508193	我们忘记了，思考属于哪里的方式，#n绝望与觉悟对抗的，隐藏于世界表象之下的所谓真相，#n视觉被它占据太久，以为那就是全部。#n我们已经在无数个深夜，#n忘记回忆去往远方的一千种方式，#n便不再悲伤。	
508194	昔日的一切依然完好无故，破碎的是被逐出斑斓世界的人。 	
