DialogueID	Type	UnLockLevelID	DialogueText	Repeatable	ChoiceID	RoleID	RoleStorySide	faceid	RoleMotion	isMotionFirst	RoleDelay	ItemShowCaseID	CGID	BGID	CGLocation	CGScale	EffectID	isEffectFirst	EffectDelay	EffectDuration	EffectTime	EffectPara	SoundID	SoundDelay	SoundDuration	BGMID	SpineCG	SpineCGAction	RoleDisplayOff	RoleOverLap	BGMType	SkipDisabled
3	4	4	TEXT250012	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	4	TEXT250013	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	4	TEXT250014	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	4	TEXT250015	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	4	TEXT250016	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250017	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250018	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250019	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250020	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250021	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250022	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250023	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	TEXT250024	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250025	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250026	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250027	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250028	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250029	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250030	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250031	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250032	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	4	13	TEXT250033	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250034	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250035	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250036	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250037	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250038	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250039	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250040	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250041	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250042	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250043	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250044	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250045	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250046	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250047	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250048	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250049	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	15	TEXT250050	0	0	102	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250051	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250052	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250053	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250054	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250055	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250056	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250057	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250058	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250059	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250060	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250061	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250062	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250063	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250064	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250065	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250066	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250067	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250068	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250069	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250070	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250071	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250072	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250073	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	18	TEXT250074	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250075	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250076	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250077	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250078	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250079	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250080	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250081	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250082	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250083	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250084	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250085	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250086	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250087	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250088	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	22	TEXT250089	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250090	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250091	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250092	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250093	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250094	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250095	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250096	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250097	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250098	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250099	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250100	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250101	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250102	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250103	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250104	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250105	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250106	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250107	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250108	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250109	0	0	804	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	22	TEXT250110	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250111	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250112	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250113	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250114	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250115	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250116	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250117	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250118	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250119	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250120	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250121	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250122	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250123	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250124	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250125	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250126	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250127	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	22	TEXT250128	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250129	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250130	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250131	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250132	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250133	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250134	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250135	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250136	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250137	0	0	103	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250138	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250139	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250140	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250141	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	41	TEXT250142	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250143	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250144	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250145	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250146	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250147	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250148	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250149	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250150	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250151	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250152	0	0	0	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250153	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250154	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250155	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250156	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250157	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250158	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250159	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250160	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250161	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250162	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250163	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250164	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250165	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250166	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250167	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250168	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250169	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250170	0	0	3	1	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	46	TEXT250171	0	0	104	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1	49	TEXT250172	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1	49	TEXT250173	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1	49	TEXT250174	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1	49	TEXT250175	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250176	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250177	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250178	0	0	201	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250179	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250180	0	0	202	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250181	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250182	0	0	202	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4	49	TEXT250183	0	0	101	0	0	0	0	0	0	0	0	0,0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
